customer_id,recency,frequency,monetary,avg_order_value,R_score,F_score,M_score,RFM_score,RFM_composite,segment,cluster,cluster_label
CUST_00267,11,4,2595.1,648.775,3,2,3,323,2.6499999999999995,Regular,2,Loyal High-Value
CUST_00268,447,3,139.29000000000002,46.43000000000001,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_00269,476,2,558.81,279.405,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_00270,1,9,3559.8999999999996,395.5444444444444,5,4,4,544,4.3,Champions,2,Loyal High-Value
CUST_00271,43,5,1835.12,367.024,2,2,3,223,2.3499999999999996,About to Sleep,2,Loyal High-Value
CUST_00272,14,13,7319.86,563.0661538461538,3,4,5,345,4.05,Loyal Customers,2,Loyal High-Value
CUST_00273,34,5,811.11,162.222,2,2,2,222,2.0,About to Sleep,2,Loyal High-Value
CUST_00274,2,20,6021.43,301.0715,5,5,4,554,4.65,Champions,2,Loyal High-Value
CUST_00275,110,8,1235.6,154.45,1,3,2,132,2.05,Regular,2,Loyal High-Value
CUST_00276,40,7,1353.29,193.3271428571429,2,3,2,232,2.3499999999999996,Regular,2,Loyal High-Value
CUST_00277,74,3,629.78,209.92666666666665,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_00278,448,3,211.53,70.51,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_00279,12,15,4017.46,267.8306666666667,3,5,4,354,4.05,Loyal Customers,2,Loyal High-Value
CUST_00280,572,2,847.54,423.77,1,1,2,112,1.35,About to Sleep,1,Regular Customers
CUST_00281,25,3,432.28,144.09333333333333,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_00282,13,15,7104.9800000000005,473.66533333333336,3,5,5,355,4.4,Loyal Customers,2,Loyal High-Value
CUST_00283,20,6,6243.8,1040.6333333333334,3,3,4,334,3.3499999999999996,Needs Attention,2,Loyal High-Value
CUST_00284,2,9,3431.42,381.2688888888889,5,4,4,544,4.3,Champions,2,Loyal High-Value
CUST_00285,12,4,1338.58,334.645,3,2,2,322,2.3,Regular,2,Loyal High-Value
CUST_00286,46,6,2038.54,339.75666666666666,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_00287,13,10,5693.73,569.3729999999999,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_00288,680,2,94.71,47.355,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_00289,7,12,5872.53,489.3775,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_00290,7,10,2955.54,295.554,4,4,3,443,3.649999999999999,Potential Loyalists,2,Loyal High-Value
CUST_00291,20,8,4057.19,507.14875,3,3,4,334,3.3499999999999996,Needs Attention,2,Loyal High-Value
CUST_00292,15,15,5484.3,365.62,3,5,4,354,4.05,Loyal Customers,2,Loyal High-Value
CUST_00293,2,6,895.4,149.23333333333332,5,3,2,532,3.25,Potential Loyalists,2,Loyal High-Value
CUST_00294,3,23,8956.56,389.41565217391303,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_00295,0,19,10678.9,562.0473684210526,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_00296,0,22,14716.97,668.9531818181819,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_00297,1,12,4071.48,339.29,5,4,4,544,4.3,Champions,2,Loyal High-Value
CUST_00298,517,1,1608.92,1608.92,1,1,3,113,1.6999999999999995,About to Sleep,1,Regular Customers
CUST_00299,23,5,3471.77,694.354,2,2,4,224,2.6999999999999997,About to Sleep,2,Loyal High-Value
CUST_00300,0,24,13334.47,555.6029166666667,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_00301,5,25,19228.23,769.1292,4,5,5,455,4.7,Champions,0,VIP Champions
CUST_00302,20,17,9459.37,556.4335294117647,3,5,5,355,4.4,Loyal Customers,2,Loyal High-Value
CUST_00303,5,10,4475.82,447.582,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_00304,2,13,3513.51,270.27,5,4,4,544,4.3,Champions,2,Loyal High-Value
CUST_00305,46,6,2477.98,412.9966666666666,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_00306,2,19,33793.74,1778.617894736842,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_00307,27,6,4439.95,739.9916666666667,2,3,4,234,3.05,At Risk,2,Loyal High-Value
CUST_00308,495,3,599.72,199.90666666666667,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_00309,5,17,6415.58,377.3870588235294,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_00310,612,3,42.36,14.12,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_00311,9,15,9949.34,663.2893333333334,3,5,5,355,4.4,Loyal Customers,2,Loyal High-Value
CUST_00312,14,5,2849.36,569.8720000000001,3,2,3,323,2.6499999999999995,Regular,2,Loyal High-Value
CUST_00313,112,4,1377.22,344.305,1,2,2,122,1.7,About to Sleep,2,Loyal High-Value
CUST_00314,23,9,1654.27,183.80777777777777,2,4,3,243,3.05,At Risk,2,Loyal High-Value
CUST_00315,0,38,38946.17,1024.8992105263158,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_00316,12,5,1883.24,376.648,3,2,3,323,2.6499999999999995,Regular,2,Loyal High-Value
CUST_00317,192,3,156.46,52.153333333333336,1,1,1,111,1.0,Hibernating,2,Loyal High-Value
CUST_00318,0,22,10198.09,463.54954545454547,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_00319,61,3,688.06,229.35333333333332,2,1,2,212,1.65,About to Sleep,2,Loyal High-Value
CUST_00320,5,14,5460.19,390.0135714285714,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_00321,0,35,34616.22,989.0348571428572,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_00322,22,5,2052.02,410.404,3,2,3,323,2.6499999999999995,Regular,2,Loyal High-Value
CUST_00323,11,13,4752.13,365.54846153846154,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_00324,65,8,2413.94,301.7425,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_00325,440,1,6.22,6.22,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_00326,2,23,17745.88,771.5600000000001,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_00327,66,2,396.04,198.02,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_00328,22,8,3712.53,464.06625,3,3,4,334,3.3499999999999996,Needs Attention,2,Loyal High-Value
CUST_00329,10,13,5347.1,411.31538461538463,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_00330,9,6,1263.65,210.60833333333335,3,3,2,332,2.6499999999999995,Needs Attention,2,Loyal High-Value
CUST_00331,57,15,3629.87,241.99133333333333,2,5,4,254,3.75,Loyal Customers,2,Loyal High-Value
CUST_00332,5,6,2402.58,400.43,4,3,3,433,3.3,Potential Loyalists,2,Loyal High-Value
CUST_00333,5,10,3404.46,340.446,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_00334,5,12,2805.73,233.8108333333333,4,4,3,443,3.649999999999999,Potential Loyalists,2,Loyal High-Value
CUST_00335,1,22,10287.51,467.6140909090909,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_00336,0,22,8394.04,381.54727272727274,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_00337,0,24,13485.99,561.91625,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_00338,3,14,6411.7,457.9785714285714,4,4,5,445,4.35,Champions,2,Loyal High-Value
CUST_00339,0,25,10413.83,416.5532,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_00340,79,2,51.27,25.635,1,1,1,111,1.0,Hibernating,2,Loyal High-Value
CUST_00341,589,2,155.88,77.94,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_00342,5,15,4837.41,322.49399999999997,4,5,4,454,4.35,Champions,2,Loyal High-Value
CUST_00343,27,4,1359.47,339.8675,2,2,2,222,2.0,About to Sleep,2,Loyal High-Value
CUST_00344,55,8,1904.14,238.0175,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_00345,411,3,1166.24,388.7466666666666,1,1,2,112,1.35,About to Sleep,1,Regular Customers
CUST_00346,18,12,4319.92,359.99333333333334,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_00347,39,3,148.07,49.35666666666666,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_00348,1,14,9440.42,674.3157142857143,5,4,5,545,4.65,Champions,2,Loyal High-Value
CUST_00349,4,12,3768.81,314.0675,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_00350,3,23,13787.15,599.4413043478261,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_00351,8,8,1256.85,157.10625,4,3,2,432,2.95,Potential Loyalists,2,Loyal High-Value
CUST_00352,9,13,11111.8,854.7538461538461,3,4,5,345,4.05,Loyal Customers,2,Loyal High-Value
CUST_00353,3,21,11816.79,562.7042857142858,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_00354,47,7,1606.23,229.46142857142857,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_00355,15,14,4808.9400000000005,343.4957142857143,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_00356,603,1,54.78,54.78,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_00357,0,11,4092.55,372.05,5,4,4,544,4.3,Champions,2,Loyal High-Value
CUST_00358,22,5,1216.49,243.298,3,2,2,322,2.3,Regular,2,Loyal High-Value
CUST_00359,443,3,489.26,163.08666666666667,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_00360,0,25,9134.82,365.3928,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_00361,13,5,1542.72,308.544,3,2,2,322,2.3,Regular,2,Loyal High-Value
CUST_00362,1,20,12536.48,626.8240000000001,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_00363,12,7,2147.92,306.8457142857143,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_00364,0,14,6502.64,464.4742857142857,5,4,5,545,4.65,Champions,2,Loyal High-Value
CUST_00365,4,9,2463.44,273.71555555555557,4,4,3,443,3.649999999999999,Potential Loyalists,2,Loyal High-Value
CUST_00366,6,11,3309.58,300.8709090909091,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_00367,30,5,1753.23,350.646,2,2,3,223,2.3499999999999996,About to Sleep,2,Loyal High-Value
CUST_00368,1,14,8541.02,610.0728571428572,5,4,5,545,4.65,Champions,2,Loyal High-Value
CUST_00369,12,14,5863.93,418.8521428571429,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_00370,32,6,992.54,165.42333333333332,2,3,2,232,2.3499999999999996,Regular,2,Loyal High-Value
CUST_00371,30,10,1986.32,198.632,2,4,3,243,3.05,At Risk,2,Loyal High-Value
CUST_00372,19,7,1790.29,255.75571428571428,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_00373,30,6,1757.91,292.98499999999996,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_00374,1,13,5142.58,395.583076923077,5,4,4,544,4.3,Champions,2,Loyal High-Value
CUST_00375,74,3,770.05,256.68333333333334,2,1,2,212,1.65,About to Sleep,2,Loyal High-Value
CUST_00376,1,22,7365.81,334.80954545454546,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_00377,118,2,751.1400000000001,375.5700000000001,1,1,2,112,1.35,About to Sleep,2,Loyal High-Value
CUST_00378,3,19,7906.14,416.1126315789474,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_00379,63,2,236.28,118.14,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_00380,627,4,817.35,204.3375,1,2,2,122,1.7,About to Sleep,1,Regular Customers
CUST_00381,14,10,7749.55,774.955,3,4,5,345,4.05,Loyal Customers,2,Loyal High-Value
CUST_00382,10,11,2522.61,229.32818181818183,3,4,3,343,3.3499999999999996,Regular,2,Loyal High-Value
CUST_00383,2,30,44071.22,1469.0406666666668,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_00384,419,2,285.43,142.715,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_00385,14,12,6688.56,557.38,3,4,5,345,4.05,Loyal Customers,2,Loyal High-Value
CUST_00386,0,24,10354.22,431.4258333333333,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_00387,2,25,13272.58,530.9032,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_00388,730,1,31.47,31.47,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_00389,2,10,4132.0599999999995,413.206,5,4,4,544,4.3,Champions,2,Loyal High-Value
CUST_00390,30,8,1319.84,164.98,2,3,2,232,2.3499999999999996,Regular,2,Loyal High-Value
CUST_00391,201,3,840.65,280.21666666666664,1,1,2,112,1.35,About to Sleep,2,Loyal High-Value
CUST_00392,95,5,1080.25,216.05,1,2,2,122,1.7,About to Sleep,2,Loyal High-Value
CUST_00393,2,22,18267.75,830.3522727272727,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_00394,65,5,1216.66,243.332,2,2,2,222,2.0,About to Sleep,2,Loyal High-Value
CUST_00395,9,6,2018.58,336.43,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_00396,0,20,6090.78,304.539,5,5,4,554,4.65,Champions,2,Loyal High-Value
CUST_00397,130,2,56.4,28.2,1,1,1,111,1.0,Hibernating,2,Loyal High-Value
CUST_00398,0,39,49079.53,1258.449487179487,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_00399,18,5,1834.49,366.898,3,2,3,323,2.6499999999999995,Regular,2,Loyal High-Value
CUST_00400,46,4,2082.71,520.6775,2,2,3,223,2.3499999999999996,About to Sleep,2,Loyal High-Value
CUST_00401,6,7,2257.83,322.54714285714283,4,3,3,433,3.3,Potential Loyalists,2,Loyal High-Value
CUST_00402,19,7,2224.89,317.84142857142854,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_00403,2,10,2080.76,208.076,5,4,3,543,3.95,Potential Loyalists,2,Loyal High-Value
CUST_00404,72,1,397.1,397.1,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_00405,1,8,3021.0,377.625,5,3,3,533,3.5999999999999996,Potential Loyalists,2,Loyal High-Value
CUST_00406,4,1,329.61,329.61,4,1,1,411,1.9,New Customers,2,Loyal High-Value
CUST_00407,0,21,9847.97,468.95095238095234,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_00408,430,4,1005.77,251.4425,1,2,2,122,1.7,About to Sleep,1,Regular Customers
CUST_00409,145,2,260.3,130.15,1,1,1,111,1.0,Hibernating,2,Loyal High-Value
CUST_00410,0,16,9558.52,597.4075,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_00411,438,3,793.4,264.46666666666664,1,1,2,112,1.35,About to Sleep,1,Regular Customers
CUST_00412,1,15,2637.66,175.844,5,5,3,553,4.3,Potential Loyalists,2,Loyal High-Value
CUST_00413,101,7,1637.08,233.8685714285714,1,3,3,133,2.3999999999999995,At Risk,2,Loyal High-Value
CUST_00414,7,15,4571.2699999999995,304.7513333333333,4,5,4,454,4.35,Champions,2,Loyal High-Value
CUST_00415,36,7,2712.2200000000003,387.46,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_00416,15,15,4648.17,309.878,3,5,4,354,4.05,Loyal Customers,2,Loyal High-Value
CUST_00417,0,16,4324.0,270.25,5,5,4,554,4.65,Champions,2,Loyal High-Value
CUST_00418,3,9,1596.18,177.35333333333335,4,4,3,443,3.649999999999999,Potential Loyalists,2,Loyal High-Value
CUST_00419,2,5,948.97,189.794,5,2,2,522,2.9000000000000004,New Customers,2,Loyal High-Value
CUST_00420,1,7,908.15,129.7357142857143,5,3,2,532,3.25,Potential Loyalists,2,Loyal High-Value
CUST_00421,0,19,21148.86,1113.097894736842,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_00422,2,13,6283.03,483.31,5,4,4,544,4.3,Champions,2,Loyal High-Value
CUST_00423,12,18,9633.72,535.2066666666666,3,5,5,355,4.4,Loyal Customers,2,Loyal High-Value
CUST_00424,3,16,7075.650000000001,442.228125,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_00425,1,4,1604.4299999999998,401.1075,5,2,3,523,3.25,New Customers,2,Loyal High-Value
CUST_00426,1,16,5515.13,344.695625,5,5,4,554,4.65,Champions,2,Loyal High-Value
CUST_00427,6,10,7169.88,716.988,4,4,5,445,4.35,Champions,2,Loyal High-Value
CUST_00428,16,11,2951.74,268.34000000000003,3,4,3,343,3.3499999999999996,Regular,2,Loyal High-Value
CUST_00429,0,19,26238.18,1380.9568421052631,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_00430,76,7,2746.58,392.36857142857144,1,3,3,133,2.3999999999999995,At Risk,2,Loyal High-Value
CUST_00431,414,4,397.56,99.39,1,2,1,121,1.35,Hibernating,1,Regular Customers
CUST_00432,15,7,2761.21,394.4585714285714,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_00433,1,11,4546.89,413.3536363636364,5,4,4,544,4.3,Champions,2,Loyal High-Value
CUST_00434,0,16,16744.11,1046.506875,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_00435,413,3,515.85,171.95000000000002,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_00436,10,9,1198.66,133.18444444444447,3,4,2,342,3.0,Regular,2,Loyal High-Value
CUST_00437,7,6,633.59,105.59833333333334,4,3,1,431,2.6,Potential Loyalists,2,Loyal High-Value
CUST_00438,1,23,32554.37,1415.4073913043478,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_00439,9,6,874.66,145.77666666666667,3,3,2,332,2.6499999999999995,Needs Attention,2,Loyal High-Value
CUST_00440,0,23,23903.12,1039.2660869565218,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_00441,12,8,6402.66,800.3325,3,3,5,335,3.7,Needs Attention,2,Loyal High-Value
CUST_00442,0,34,47194.91,1388.0855882352942,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_00443,471,2,178.32999999999998,89.16499999999999,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_00444,2,8,1052.3000000000002,131.53750000000002,5,3,2,532,3.25,Potential Loyalists,2,Loyal High-Value
CUST_00445,14,16,5048.3099999999995,315.51937499999997,3,5,4,354,4.05,Loyal Customers,2,Loyal High-Value
CUST_00446,58,8,1505.74,188.2175,2,3,2,232,2.3499999999999996,Regular,2,Loyal High-Value
CUST_00447,727,1,84.25,84.25,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_00448,145,7,1655.31,236.47285714285712,1,3,3,133,2.3999999999999995,At Risk,2,Loyal High-Value
CUST_00449,25,5,1836.59,367.318,2,2,3,223,2.3499999999999996,About to Sleep,2,Loyal High-Value
CUST_00450,0,27,28600.27,1059.2692592592591,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_00451,12,13,3476.65,267.43461538461537,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_00452,0,18,11954.16,664.12,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_00453,18,14,3344.94,238.92428571428573,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_00454,735,1,10.79,10.79,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_00455,1,8,2226.64,278.33,5,3,3,533,3.5999999999999996,Potential Loyalists,2,Loyal High-Value
CUST_00456,52,2,440.57,220.285,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_00457,217,4,1308.14,327.035,1,2,2,122,1.7,About to Sleep,2,Loyal High-Value
CUST_00458,10,7,1312.36,187.48,3,3,2,332,2.6499999999999995,Needs Attention,2,Loyal High-Value
CUST_00459,7,9,2970.7999999999997,330.08888888888885,4,4,3,443,3.649999999999999,Potential Loyalists,2,Loyal High-Value
CUST_00460,592,1,93.9,93.9,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_00461,455,4,2132.75,533.1875,1,2,3,123,2.05,About to Sleep,1,Regular Customers
CUST_00462,417,4,1314.21,328.5525,1,2,2,122,1.7,About to Sleep,1,Regular Customers
CUST_00463,12,9,2283.85,253.7611111111111,3,4,3,343,3.3499999999999996,Regular,2,Loyal High-Value
CUST_00464,0,9,1669.53,185.50333333333333,5,4,3,543,3.95,Potential Loyalists,2,Loyal High-Value
CUST_00465,2,6,1798.96,299.82666666666665,5,3,3,533,3.5999999999999996,Potential Loyalists,2,Loyal High-Value
CUST_00466,0,16,4717.55,294.846875,5,5,4,554,4.65,Champions,2,Loyal High-Value
CUST_00467,13,5,969.92,193.984,3,2,2,322,2.3,Regular,2,Loyal High-Value
CUST_00468,1,25,9996.02,399.8408,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_00469,0,33,45969.619999999995,1393.0187878787876,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_00470,2,25,16522.33,660.8932000000001,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_00471,16,15,6569.28,437.952,3,5,5,355,4.4,Loyal Customers,2,Loyal High-Value
CUST_00472,16,5,1210.02,242.004,3,2,2,322,2.3,Regular,2,Loyal High-Value
CUST_00473,133,5,2249.5600000000004,449.9120000000001,1,2,3,123,2.05,About to Sleep,2,Loyal High-Value
CUST_00474,2,13,6125.3099999999995,471.1776923076922,5,4,4,544,4.3,Champions,2,Loyal High-Value
CUST_00475,527,2,299.43,149.715,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_00476,41,6,1205.89,200.98166666666663,2,3,2,232,2.3499999999999996,Regular,2,Loyal High-Value
CUST_00477,16,11,5145.43,467.7663636363637,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_00478,14,10,1742.98,174.298,3,4,3,343,3.3499999999999996,Regular,2,Loyal High-Value
CUST_00479,4,7,3397.7000000000003,485.3857142857143,4,3,4,434,3.65,Potential Loyalists,2,Loyal High-Value
CUST_00480,3,17,10966.83,645.1076470588235,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_00481,4,14,4247.89,303.4207142857143,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_00482,3,15,4264.53,284.30199999999996,4,5,4,454,4.35,Champions,2,Loyal High-Value
CUST_00483,17,11,4690.139999999999,426.3763636363636,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_00484,5,4,1470.72,367.68,4,2,2,422,2.5999999999999996,New Customers,2,Loyal High-Value
CUST_00485,172,3,630.86,210.28666666666663,1,1,1,111,1.0,Hibernating,2,Loyal High-Value
CUST_00486,192,2,296.06,148.03,1,1,1,111,1.0,Hibernating,2,Loyal High-Value
CUST_00487,19,7,1005.47,143.63857142857142,3,3,2,332,2.6499999999999995,Needs Attention,2,Loyal High-Value
CUST_00488,0,24,30397.88,1266.5783333333334,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_00489,24,8,3697.42,462.1775,2,3,4,234,3.05,At Risk,2,Loyal High-Value
CUST_00490,0,9,1976.4,219.6,5,4,3,543,3.95,Potential Loyalists,2,Loyal High-Value
CUST_00491,7,8,2473.6000000000004,309.20000000000005,4,3,3,433,3.3,Potential Loyalists,2,Loyal High-Value
CUST_00492,9,16,12607.38,787.9612500000001,3,5,5,355,4.4,Loyal Customers,2,Loyal High-Value
CUST_00493,86,3,743.6,247.86666666666667,1,1,2,112,1.35,About to Sleep,2,Loyal High-Value
CUST_00494,11,8,4320.63,540.07875,3,3,4,334,3.3499999999999996,Needs Attention,2,Loyal High-Value
CUST_00495,0,13,5000.84,384.68,5,4,4,544,4.3,Champions,2,Loyal High-Value
CUST_00496,440,3,1017.42,339.14,1,1,2,112,1.35,About to Sleep,1,Regular Customers
CUST_00497,8,8,7996.24,999.53,4,3,5,435,4.0,Potential Loyalists,2,Loyal High-Value
CUST_00498,0,14,6607.389999999999,471.95642857142855,5,4,5,545,4.65,Champions,2,Loyal High-Value
CUST_00499,3,2,863.62,431.81,4,1,2,412,2.25,New Customers,2,Loyal High-Value
CUST_00500,5,2,1762.2199999999998,881.1099999999999,4,1,3,413,2.5999999999999996,New Customers,2,Loyal High-Value
CUST_00501,1,22,9015.72,409.8054545454545,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_00502,460,3,372.8200000000001,124.27333333333335,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_00503,694,1,50.4,50.4,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_00504,28,2,242.05,121.025,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_00505,29,6,2995.7999999999997,499.2999999999999,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_00506,35,7,2746.9700000000003,392.42428571428576,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_00507,32,5,557.7099999999999,111.542,2,2,1,221,1.65,Hibernating,2,Loyal High-Value
CUST_00508,84,2,589.32,294.66,1,1,1,111,1.0,Hibernating,2,Loyal High-Value
CUST_00509,1,18,10885.33,604.7405555555556,5,5,5,555,5.0,Champions,2,Loyal High-Value
