transaction_id,customer_id,transaction_date,product_category,product_name,quantity,unit_price,total_amount,payment_method,country
TXN_000264,CUST_00025,2026-01-27,Beauty,Beauty Item,1,13.31,13.31,PayPal,USA
TXN_000265,CUST_00025,2025-08-13,Fashion,Fashion Item,2,140.06,280.12,Bank Transfer,USA
TXN_000266,CUST_00025,2026-02-04,Home & Garden,Home & Garden Item,1,63.15,63.15,Credit Card,USA
TXN_000267,CUST_00025,2025-11-13,Electronics,Electronics Item,2,85.12,170.24,PayPal,USA
TXN_000268,CUST_00025,2026-02-02,Electronics,Electronics Item,1,1146.94,1146.94,Bank Transfer,USA
TXN_000269,CUST_00025,2025-03-19,Beauty,Beauty Item,1,41.3,41.3,PayPal,USA
TXN_000270,CUST_00026,2026-01-23,Sports,Sports Item,1,250.79,250.79,Bank Transfer,Germany
TXN_000271,CUST_00027,2026-02-05,Books,Books Item,1,34.12,34.12,Bank Transfer,France
TXN_000272,CUST_00027,2025-11-10,Beauty,Beauty Item,2,12.67,25.34,PayPal,France
TXN_000273,CUST_00027,2025-12-05,Fashion,Fashion Item,2,52.1,104.2,PayPal,France
TXN_000274,CUST_00028,2026-01-07,Books,Books Item,1,31.35,31.35,Debit Card,Australia
TXN_000275,CUST_00028,2025-12-04,Electronics,Electronics Item,2,724.76,1449.52,Debit Card,Australia
TXN_000276,CUST_00029,2026-01-26,Fashion,Fashion Item,1,343.27,343.27,Credit Card,USA
TXN_000277,CUST_00029,2026-01-30,Fashion,Fashion Item,1,332.66,332.66,Bank Transfer,USA
TXN_000278,CUST_00029,2026-01-08,Electronics,Electronics Item,1,581.25,581.25,Apple Pay,USA
TXN_000279,CUST_00029,2026-01-29,Electronics,Electronics Item,2,1803.14,3606.28,Debit Card,USA
TXN_000280,CUST_00029,2025-11-11,Fashion,Fashion Item,1,302.08,302.08,PayPal,USA
TXN_000281,CUST_00029,2025-11-20,Fashion,Fashion Item,1,383.22,383.22,Debit Card,USA
TXN_000282,CUST_00029,2026-01-23,Home & Garden,Home & Garden Item,1,60.57,60.57,Apple Pay,USA
TXN_000283,CUST_00029,2025-09-10,Home & Garden,Home & Garden Item,1,488.78,488.78,Apple Pay,USA
TXN_000284,CUST_00029,2025-10-08,Fashion,Fashion Item,1,140.08,140.08,PayPal,USA
TXN_000285,CUST_00029,2025-11-21,Fashion,Fashion Item,1,140.05,140.05,Debit Card,USA
TXN_000286,CUST_00029,2026-02-06,Electronics,Electronics Item,1,1295.01,1295.01,Apple Pay,USA
TXN_000287,CUST_00029,2026-01-29,Beauty,Beauty Item,1,62.0,62.0,Credit Card,USA
TXN_000288,CUST_00029,2025-07-10,Fashion,Fashion Item,1,329.87,329.87,Bank Transfer,USA
TXN_000289,CUST_00029,2025-12-09,Home & Garden,Home & Garden Item,2,580.62,1161.24,Debit Card,USA
TXN_000290,CUST_00029,2026-01-30,Fashion,Fashion Item,1,52.49,52.49,Credit Card,USA
TXN_000291,CUST_00029,2026-02-01,Beauty,Beauty Item,1,118.65,118.65,Apple Pay,USA
TXN_000292,CUST_00029,2025-12-23,Beauty,Beauty Item,3,60.34,181.02,Apple Pay,USA
TXN_000293,CUST_00029,2025-11-27,Electronics,Electronics Item,1,1185.72,1185.72,PayPal,USA
TXN_000294,CUST_00029,2026-02-06,Home & Garden,Home & Garden Item,1,141.06,141.06,Bank Transfer,USA
TXN_000295,CUST_00030,2025-11-05,Beauty,Beauty Item,2,241.5,483.0,Apple Pay,USA
TXN_000296,CUST_00030,2025-11-29,Electronics,Electronics Item,1,395.65,395.65,PayPal,USA
TXN_000297,CUST_00030,2026-01-07,Home & Garden,Home & Garden Item,2,642.78,1285.56,PayPal,USA
TXN_000298,CUST_00030,2026-01-23,Sports,Sports Item,1,225.42,225.42,Credit Card,USA
TXN_000299,CUST_00030,2026-01-22,Toys,Toys Item,2,60.53,121.06,Apple Pay,USA
TXN_000300,CUST_00030,2025-11-28,Books,Books Item,1,35.11,35.11,Credit Card,USA
TXN_000301,CUST_00030,2026-01-23,Fashion,Fashion Item,3,505.43,1516.29,Bank Transfer,USA
TXN_000302,CUST_00030,2026-01-03,Fashion,Fashion Item,1,468.22,468.22,PayPal,USA
TXN_000303,CUST_00030,2026-02-01,Sports,Sports Item,1,409.7,409.7,Bank Transfer,USA
TXN_000304,CUST_00030,2025-11-05,Sports,Sports Item,1,433.18,433.18,Apple Pay,USA
TXN_000305,CUST_00030,2026-01-23,Home & Garden,Home & Garden Item,1,530.51,530.51,PayPal,USA
TXN_000306,CUST_00030,2026-01-04,Fashion,Fashion Item,4,325.09,1300.36,Debit Card,USA
TXN_000307,CUST_00030,2025-11-14,Fashion,Fashion Item,3,245.51,736.53,Debit Card,USA
TXN_000308,CUST_00030,2026-01-25,Toys,Toys Item,1,190.07,190.07,Bank Transfer,USA
TXN_000309,CUST_00030,2026-01-26,Books,Books Item,2,66.69,133.38,Debit Card,USA
TXN_000310,CUST_00030,2025-12-04,Electronics,Electronics Item,2,976.29,1952.58,PayPal,USA
TXN_000311,CUST_00030,2026-02-06,Books,Books Item,2,44.02,88.04,Apple Pay,USA
TXN_000312,CUST_00030,2026-01-23,Sports,Sports Item,4,584.99,2339.96,Debit Card,USA
TXN_000313,CUST_00030,2026-01-03,Electronics,Electronics Item,1,654.37,654.37,Credit Card,USA
TXN_000314,CUST_00030,2026-01-24,Fashion,Fashion Item,2,163.23,326.46,Credit Card,USA
TXN_000315,CUST_00030,2026-01-31,Electronics,Electronics Item,3,401.64,1204.92,Bank Transfer,USA
TXN_000316,CUST_00030,2026-01-23,Books,Books Item,2,83.25,166.5,Apple Pay,USA
TXN_000317,CUST_00030,2025-12-28,Fashion,Fashion Item,1,263.82,263.82,Debit Card,USA
TXN_000318,CUST_00030,2026-01-18,Home & Garden,Home & Garden Item,2,397.06,794.12,PayPal,USA
TXN_000319,CUST_00030,2026-02-03,Books,Books Item,3,58.77,176.31,Credit Card,USA
TXN_000320,CUST_00030,2025-12-18,Beauty,Beauty Item,2,170.94,341.88,Debit Card,USA
TXN_000321,CUST_00030,2026-01-25,Home & Garden,Home & Garden Item,2,303.64,607.28,Credit Card,USA
TXN_000322,CUST_00030,2026-01-29,Books,Books Item,4,49.11,196.44,Bank Transfer,USA
TXN_000323,CUST_00030,2026-01-25,Home & Garden,Home & Garden Item,4,191.25,765.0,Debit Card,USA
TXN_000324,CUST_00030,2026-01-15,Beauty,Beauty Item,1,110.31,110.31,PayPal,USA
TXN_000325,CUST_00030,2026-02-02,Books,Books Item,2,59.18,118.36,PayPal,USA
TXN_000326,CUST_00030,2026-02-03,Fashion,Fashion Item,3,486.85,1460.55,PayPal,USA
TXN_000327,CUST_00031,2025-09-29,Fashion,Fashion Item,2,32.48,64.96,Bank Transfer,USA
TXN_000328,CUST_00031,2025-01-12,Fashion,Fashion Item,2,154.27,308.54,Apple Pay,USA
TXN_000329,CUST_00031,2025-12-31,Electronics,Electronics Item,1,1066.02,1066.02,Bank Transfer,USA
TXN_000330,CUST_00031,2025-12-10,Sports,Sports Item,2,381.23,762.46,Bank Transfer,USA
TXN_000331,CUST_00031,2025-05-16,Beauty,Beauty Item,1,141.29,141.29,Bank Transfer,USA
TXN_000332,CUST_00031,2025-07-03,Books,Books Item,2,43.24,86.48,PayPal,USA
TXN_000333,CUST_00032,2024-02-18,Sports,Sports Item,1,87.31,87.31,Debit Card,USA
TXN_000334,CUST_00032,2024-11-27,Beauty,Beauty Item,2,30.64,61.28,Credit Card,USA
TXN_000335,CUST_00033,2025-08-03,Beauty,Beauty Item,1,90.22,90.22,Debit Card,UK
TXN_000336,CUST_00033,2025-11-19,Fashion,Fashion Item,3,137.14,411.42,Debit Card,UK
TXN_000337,CUST_00033,2026-01-28,Electronics,Electronics Item,1,1063.81,1063.81,Bank Transfer,UK
TXN_000338,CUST_00033,2025-10-15,Beauty,Beauty Item,1,77.44,77.44,PayPal,UK
TXN_000339,CUST_00033,2025-05-21,Electronics,Electronics Item,1,605.15,605.15,Credit Card,UK
TXN_000340,CUST_00033,2026-02-04,Sports,Sports Item,1,159.7,159.7,Debit Card,UK
TXN_000341,CUST_00033,2025-08-18,Fashion,Fashion Item,1,35.22,35.22,PayPal,UK
TXN_000342,CUST_00033,2025-12-13,Fashion,Fashion Item,3,260.34,781.02,PayPal,UK
TXN_000343,CUST_00034,2025-12-20,Sports,Sports Item,1,205.73,205.73,Apple Pay,France
TXN_000344,CUST_00034,2025-12-20,Electronics,Electronics Item,2,118.69,237.38,PayPal,France
TXN_000345,CUST_00034,2026-01-22,Books,Books Item,1,14.92,14.92,PayPal,France
TXN_000346,CUST_00034,2025-12-20,Home & Garden,Home & Garden Item,1,157.12,157.12,Debit Card,France
TXN_000347,CUST_00034,2026-01-24,Beauty,Beauty Item,2,64.37,128.74,Debit Card,France
TXN_000348,CUST_00034,2025-12-20,Electronics,Electronics Item,2,907.44,1814.88,Bank Transfer,France
TXN_000349,CUST_00034,2025-12-20,Sports,Sports Item,1,484.9,484.9,Bank Transfer,France
TXN_000350,CUST_00034,2025-12-31,Books,Books Item,1,59.87,59.87,Apple Pay,France
TXN_000351,CUST_00034,2025-12-31,Toys,Toys Item,1,153.45,153.45,Debit Card,France
TXN_000352,CUST_00034,2026-01-09,Home & Garden,Home & Garden Item,1,63.5,63.5,Debit Card,France
TXN_000353,CUST_00034,2025-12-20,Electronics,Electronics Item,1,1364.83,1364.83,Credit Card,France
TXN_000354,CUST_00034,2026-01-19,Beauty,Beauty Item,1,37.51,37.51,Bank Transfer,France
TXN_000355,CUST_00034,2026-01-15,Electronics,Electronics Item,1,1694.88,1694.88,Debit Card,France
TXN_000356,CUST_00034,2026-02-05,Toys,Toys Item,2,66.01,132.02,PayPal,France
TXN_000357,CUST_00034,2026-01-29,Electronics,Electronics Item,1,1403.62,1403.62,Bank Transfer,France
TXN_000358,CUST_00034,2025-12-20,Books,Books Item,1,54.87,54.87,Apple Pay,France
TXN_000359,CUST_00034,2025-12-20,Beauty,Beauty Item,1,66.26,66.26,PayPal,France
TXN_000360,CUST_00034,2025-12-20,Fashion,Fashion Item,1,387.97,387.97,Bank Transfer,France
TXN_000361,CUST_00034,2026-02-06,Electronics,Electronics Item,1,525.06,525.06,Apple Pay,France
TXN_000362,CUST_00035,2025-10-12,Beauty,Beauty Item,1,52.24,52.24,Credit Card,Australia
TXN_000363,CUST_00035,2025-10-08,Fashion,Fashion Item,3,56.8,170.4,Apple Pay,Australia
TXN_000364,CUST_00035,2025-11-27,Electronics,Electronics Item,1,1130.57,1130.57,Credit Card,Australia
TXN_000365,CUST_00035,2025-12-08,Fashion,Fashion Item,1,45.0,45.0,Credit Card,Australia
TXN_000366,CUST_00035,2025-12-25,Sports,Sports Item,1,502.7,502.7,PayPal,Australia
TXN_000367,CUST_00035,2025-05-23,Fashion,Fashion Item,1,72.38,72.38,Debit Card,Australia
TXN_000368,CUST_00035,2026-01-08,Fashion,Fashion Item,3,137.11,411.33,Apple Pay,Australia
TXN_000369,CUST_00035,2025-11-24,Electronics,Electronics Item,2,1445.01,2890.02,Apple Pay,Australia
TXN_000370,CUST_00035,2026-01-05,Sports,Sports Item,2,359.22,718.44,PayPal,Australia
TXN_000371,CUST_00035,2025-12-30,Books,Books Item,1,24.7,24.7,Debit Card,Australia
TXN_000372,CUST_00035,2025-02-19,Sports,Sports Item,1,174.15,174.15,Bank Transfer,Australia
TXN_000373,CUST_00035,2025-03-28,Electronics,Electronics Item,1,1433.45,1433.45,Apple Pay,Australia
TXN_000374,CUST_00035,2025-11-26,Toys,Toys Item,2,91.7,183.4,Apple Pay,Australia
TXN_000375,CUST_00035,2026-01-27,Fashion,Fashion Item,1,213.66,213.66,Bank Transfer,Australia
TXN_000376,CUST_00035,2025-11-09,Home & Garden,Home & Garden Item,1,77.77,77.77,PayPal,Australia
TXN_000377,CUST_00035,2026-01-03,Sports,Sports Item,1,431.23,431.23,Debit Card,Australia
TXN_000378,CUST_00035,2026-01-21,Fashion,Fashion Item,1,345.4,345.4,Debit Card,Australia
TXN_000379,CUST_00035,2025-12-31,Toys,Toys Item,2,221.3,442.6,Bank Transfer,Australia
TXN_000380,CUST_00035,2025-11-08,Electronics,Electronics Item,1,390.46,390.46,Credit Card,Australia
TXN_000381,CUST_00035,2025-09-29,Beauty,Beauty Item,1,191.73,191.73,Apple Pay,Australia
TXN_000382,CUST_00035,2026-02-05,Toys,Toys Item,3,241.89,725.67,Bank Transfer,Australia
TXN_000383,CUST_00036,2024-10-08,Books,Books Item,1,24.97,24.97,Apple Pay,USA
TXN_000384,CUST_00036,2024-12-07,Sports,Sports Item,1,76.43,76.43,Credit Card,USA
TXN_000385,CUST_00037,2026-01-01,Home & Garden,Home & Garden Item,5,537.36,2686.8,PayPal,France
TXN_000386,CUST_00037,2026-02-04,Electronics,Electronics Item,3,1731.03,5193.09,Apple Pay,France
TXN_000387,CUST_00037,2026-01-19,Home & Garden,Home & Garden Item,1,435.44,435.44,Apple Pay,France
TXN_000388,CUST_00037,2026-02-01,Books,Books Item,1,37.8,37.8,Apple Pay,France
TXN_000389,CUST_00037,2026-01-17,Fashion,Fashion Item,1,121.54,121.54,PayPal,France
TXN_000390,CUST_00037,2025-12-12,Toys,Toys Item,2,346.27,692.54,Debit Card,France
TXN_000391,CUST_00037,2026-01-22,Beauty,Beauty Item,1,32.02,32.02,Credit Card,France
TXN_000392,CUST_00037,2026-01-25,Fashion,Fashion Item,4,69.78,279.12,Apple Pay,France
TXN_000393,CUST_00037,2025-12-17,Beauty,Beauty Item,2,185.09,370.18,Bank Transfer,France
TXN_000394,CUST_00037,2026-01-21,Beauty,Beauty Item,3,208.6,625.8,Bank Transfer,France
TXN_000395,CUST_00037,2026-02-03,Fashion,Fashion Item,3,467.71,1403.13,Bank Transfer,France
TXN_000396,CUST_00037,2025-11-23,Books,Books Item,4,89.22,356.88,Apple Pay,France
TXN_000397,CUST_00037,2026-01-29,Beauty,Beauty Item,2,190.93,381.86,Apple Pay,France
TXN_000398,CUST_00037,2026-02-03,Beauty,Beauty Item,2,131.51,263.02,Debit Card,France
TXN_000399,CUST_00037,2026-01-02,Home & Garden,Home & Garden Item,1,94.65,94.65,PayPal,France
TXN_000400,CUST_00037,2026-01-31,Sports,Sports Item,1,325.85,325.85,Debit Card,France
TXN_000401,CUST_00037,2026-02-04,Electronics,Electronics Item,4,715.38,2861.52,Apple Pay,France
TXN_000402,CUST_00037,2026-01-24,Electronics,Electronics Item,2,346.79,693.58,Bank Transfer,France
TXN_000403,CUST_00037,2026-02-01,Beauty,Beauty Item,1,22.97,22.97,Bank Transfer,France
TXN_000404,CUST_00037,2025-12-15,Sports,Sports Item,5,502.96,2514.8,Debit Card,France
TXN_000405,CUST_00037,2026-02-05,Electronics,Electronics Item,2,448.13,896.26,PayPal,France
TXN_000406,CUST_00037,2026-01-14,Home & Garden,Home & Garden Item,1,793.28,793.28,Credit Card,France
TXN_000407,CUST_00037,2026-01-20,Fashion,Fashion Item,4,378.32,1513.28,Credit Card,France
TXN_000408,CUST_00037,2026-01-08,Electronics,Electronics Item,2,2336.18,4672.36,Bank Transfer,France
TXN_000409,CUST_00037,2026-01-02,Sports,Sports Item,1,492.9,492.9,Apple Pay,France
TXN_000410,CUST_00037,2026-01-12,Fashion,Fashion Item,5,252.27,1261.35,PayPal,France
TXN_000411,CUST_00037,2026-02-01,Sports,Sports Item,1,684.08,684.08,Bank Transfer,France
TXN_000412,CUST_00037,2025-12-14,Beauty,Beauty Item,1,120.28,120.28,Debit Card,France
TXN_000413,CUST_00037,2025-11-15,Fashion,Fashion Item,1,365.77,365.77,Bank Transfer,France
TXN_000414,CUST_00037,2025-12-30,Electronics,Electronics Item,1,368.0,368.0,Debit Card,France
TXN_000415,CUST_00037,2025-12-07,Fashion,Fashion Item,5,529.54,2647.7,Debit Card,France
TXN_000416,CUST_00037,2025-12-12,Fashion,Fashion Item,1,350.64,350.64,PayPal,France
TXN_000417,CUST_00037,2025-11-26,Books,Books Item,3,41.69,125.07,Bank Transfer,France
TXN_000418,CUST_00037,2025-10-20,Fashion,Fashion Item,3,66.47,199.41,PayPal,France
TXN_000419,CUST_00037,2026-01-02,Fashion,Fashion Item,1,518.68,518.68,Apple Pay,France
TXN_000420,CUST_00037,2026-01-14,Books,Books Item,1,57.14,57.14,PayPal,France
TXN_000421,CUST_00037,2025-12-27,Fashion,Fashion Item,3,135.18,405.54,PayPal,France
TXN_000422,CUST_00037,2026-01-19,Beauty,Beauty Item,2,42.08,84.16,PayPal,France
TXN_000423,CUST_00037,2025-12-19,Electronics,Electronics Item,2,814.96,1629.92,Debit Card,France
TXN_000424,CUST_00038,2025-05-06,Home & Garden,Home & Garden Item,1,326.6,326.6,Debit Card,Germany
TXN_000425,CUST_00038,2026-02-03,Home & Garden,Home & Garden Item,1,94.42,94.42,PayPal,Germany
TXN_000426,CUST_00038,2025-07-13,Books,Books Item,1,21.71,21.71,Debit Card,Germany
TXN_000427,CUST_00038,2025-08-26,Beauty,Beauty Item,1,116.92,116.92,PayPal,Germany
TXN_000428,CUST_00038,2025-12-12,Home & Garden,Home & Garden Item,2,369.14,738.28,Debit Card,Germany
TXN_000429,CUST_00039,2024-09-25,Electronics,Electronics Item,1,694.87,694.87,Credit Card,USA
TXN_000430,CUST_00039,2024-08-11,Electronics,Electronics Item,1,213.6,213.6,Bank Transfer,USA
TXN_000431,CUST_00039,2024-05-21,Electronics,Electronics Item,1,90.62,90.62,Bank Transfer,USA
TXN_000432,CUST_00039,2024-12-21,Home & Garden,Home & Garden Item,1,88.45,88.45,Bank Transfer,USA
TXN_000433,CUST_00040,2025-06-25,Beauty,Beauty Item,1,36.11,36.11,Debit Card,USA
TXN_000434,CUST_00040,2025-05-06,Electronics,Electronics Item,1,557.77,557.77,Debit Card,USA
TXN_000435,CUST_00040,2025-01-16,Sports,Sports Item,2,138.17,276.34,Apple Pay,USA
TXN_000436,CUST_00040,2025-06-24,Fashion,Fashion Item,3,291.1,873.3,Apple Pay,USA
TXN_000437,CUST_00040,2025-12-31,Sports,Sports Item,1,398.35,398.35,PayPal,USA
TXN_000438,CUST_00040,2025-12-02,Sports,Sports Item,1,354.11,354.11,Bank Transfer,USA
TXN_000439,CUST_00040,2025-10-21,Toys,Toys Item,3,75.6,226.8,PayPal,USA
TXN_000440,CUST_00040,2025-01-16,Beauty,Beauty Item,1,74.89,74.89,Apple Pay,USA
TXN_000441,CUST_00040,2025-12-23,Fashion,Fashion Item,2,266.05,532.1,PayPal,USA
TXN_000442,CUST_00040,2025-08-18,Beauty,Beauty Item,2,24.36,48.72,Bank Transfer,USA
TXN_000443,CUST_00040,2025-10-23,Home & Garden,Home & Garden Item,1,390.66,390.66,PayPal,USA
TXN_000444,CUST_00040,2025-10-04,Electronics,Electronics Item,1,71.62,71.62,Credit Card,USA
TXN_000445,CUST_00040,2025-12-02,Books,Books Item,2,12.92,25.84,Credit Card,USA
TXN_000446,CUST_00040,2025-12-22,Home & Garden,Home & Garden Item,2,394.59,789.18,Debit Card,USA
TXN_000447,CUST_00041,2024-11-27,Fashion,Fashion Item,1,171.01,171.01,Bank Transfer,Canada
TXN_000448,CUST_00041,2024-12-06,Beauty,Beauty Item,1,37.66,37.66,Apple Pay,Canada
TXN_000449,CUST_00042,2025-12-30,Electronics,Electronics Item,1,158.98,158.98,Credit Card,USA
TXN_000450,CUST_00042,2025-09-28,Beauty,Beauty Item,1,15.32,15.32,Credit Card,USA
TXN_000451,CUST_00042,2026-01-24,Fashion,Fashion Item,1,269.29,269.29,Debit Card,USA
TXN_000452,CUST_00042,2025-11-29,Sports,Sports Item,1,371.44,371.44,Apple Pay,USA
TXN_000453,CUST_00042,2026-01-30,Books,Books Item,1,17.56,17.56,Credit Card,USA
TXN_000454,CUST_00042,2024-12-30,Books,Books Item,2,46.53,93.06,Bank Transfer,USA
TXN_000455,CUST_00042,2025-12-27,Beauty,Beauty Item,2,54.17,108.34,Bank Transfer,USA
TXN_000456,CUST_00042,2025-10-01,Toys,Toys Item,2,176.35,352.7,Credit Card,USA
TXN_000457,CUST_00042,2025-10-25,Fashion,Fashion Item,1,85.13,85.13,Debit Card,USA
TXN_000458,CUST_00042,2024-07-13,Toys,Toys Item,1,132.48,132.48,Debit Card,USA
TXN_000459,CUST_00042,2026-02-06,Beauty,Beauty Item,1,86.99,86.99,Credit Card,USA
TXN_000460,CUST_00042,2025-11-23,Electronics,Electronics Item,1,537.36,537.36,Apple Pay,USA
TXN_000461,CUST_00042,2026-01-27,Home & Garden,Home & Garden Item,1,146.57,146.57,Credit Card,USA
TXN_000462,CUST_00043,2026-01-23,Fashion,Fashion Item,3,152.47,457.41,Bank Transfer,USA
TXN_000463,CUST_00043,2025-12-20,Toys,Toys Item,1,34.02,34.02,Credit Card,USA
TXN_000464,CUST_00043,2026-01-20,Books,Books Item,1,30.43,30.43,Credit Card,USA
TXN_000465,CUST_00043,2026-02-05,Sports,Sports Item,1,268.97,268.97,Bank Transfer,USA
TXN_000466,CUST_00043,2025-11-07,Sports,Sports Item,1,248.43,248.43,Apple Pay,USA
TXN_000467,CUST_00043,2025-11-07,Sports,Sports Item,1,393.15,393.15,Debit Card,USA
TXN_000468,CUST_00043,2025-11-30,Beauty,Beauty Item,1,72.51,72.51,Debit Card,USA
TXN_000469,CUST_00044,2025-12-02,Beauty,Beauty Item,1,71.82,71.82,Credit Card,Canada
TXN_000470,CUST_00044,2025-12-02,Beauty,Beauty Item,1,44.93,44.93,Credit Card,Canada
TXN_000471,CUST_00044,2025-12-02,Beauty,Beauty Item,1,113.84,113.84,Debit Card,Canada
TXN_000472,CUST_00045,2024-08-29,Beauty,Beauty Item,3,60.24,180.72,Apple Pay,UK
TXN_000473,CUST_00045,2024-02-20,Sports,Sports Item,1,186.9,186.9,PayPal,UK
TXN_000474,CUST_00045,2024-12-20,Books,Books Item,1,15.7,15.7,Debit Card,UK
TXN_000475,CUST_00046,2026-01-20,Books,Books Item,1,38.54,38.54,PayPal,Germany
TXN_000476,CUST_00046,2025-09-21,Fashion,Fashion Item,1,139.45,139.45,PayPal,Germany
TXN_000477,CUST_00046,2025-12-31,Toys,Toys Item,1,233.25,233.25,Apple Pay,Germany
TXN_000478,CUST_00046,2025-12-02,Electronics,Electronics Item,2,1610.99,3221.98,Bank Transfer,Germany
TXN_000479,CUST_00046,2025-12-31,Electronics,Electronics Item,1,817.86,817.86,Debit Card,Germany
TXN_000480,CUST_00046,2026-01-04,Toys,Toys Item,1,53.25,53.25,Apple Pay,Germany
TXN_000481,CUST_00046,2026-01-18,Home & Garden,Home & Garden Item,1,461.24,461.24,Bank Transfer,Germany
TXN_000482,CUST_00046,2025-12-12,Toys,Toys Item,3,231.72,695.16,PayPal,Germany
TXN_000483,CUST_00046,2026-01-31,Electronics,Electronics Item,2,1008.43,2016.86,Bank Transfer,Germany
TXN_000484,CUST_00046,2025-12-04,Fashion,Fashion Item,1,150.2,150.2,PayPal,Germany
TXN_000485,CUST_00046,2026-02-02,Beauty,Beauty Item,1,34.86,34.86,Apple Pay,Germany
TXN_000486,CUST_00046,2026-01-25,Beauty,Beauty Item,1,168.6,168.6,Debit Card,Germany
TXN_000487,CUST_00046,2025-09-21,Home & Garden,Home & Garden Item,1,267.65,267.65,Debit Card,Germany
TXN_000488,CUST_00046,2026-01-28,Home & Garden,Home & Garden Item,1,508.03,508.03,Apple Pay,Germany
TXN_000489,CUST_00046,2026-01-14,Electronics,Electronics Item,1,1002.56,1002.56,Credit Card,Germany
TXN_000490,CUST_00046,2026-01-11,Fashion,Fashion Item,1,332.08,332.08,Bank Transfer,Germany
TXN_000491,CUST_00046,2025-09-21,Home & Garden,Home & Garden Item,3,123.74,371.22,Debit Card,Germany
TXN_000492,CUST_00046,2026-02-03,Beauty,Beauty Item,3,108.97,326.91,Debit Card,Germany
TXN_000493,CUST_00046,2025-12-17,Home & Garden,Home & Garden Item,1,328.17,328.17,Credit Card,Germany
TXN_000494,CUST_00047,2024-07-11,Sports,Sports Item,3,116.55,349.65,Credit Card,Canada
TXN_000495,CUST_00047,2024-08-20,Beauty,Beauty Item,1,85.02,85.02,Apple Pay,Canada
TXN_000496,CUST_00047,2024-04-05,Electronics,Electronics Item,1,362.2,362.2,Credit Card,Canada
TXN_000497,CUST_00047,2024-11-25,Electronics,Electronics Item,1,256.72,256.72,Credit Card,Canada
TXN_000498,CUST_00048,2024-11-16,Beauty,Beauty Item,1,31.52,31.52,Apple Pay,UK
TXN_000499,CUST_00048,2024-10-25,Electronics,Electronics Item,1,531.61,531.61,Bank Transfer,UK
TXN_000500,CUST_00048,2024-12-26,Electronics,Electronics Item,1,521.81,521.81,Apple Pay,UK
TXN_000501,CUST_00049,2025-12-29,Electronics,Electronics Item,2,1029.66,2059.32,Debit Card,UK
TXN_000502,CUST_00049,2025-11-07,Toys,Toys Item,1,76.29,76.29,Bank Transfer,UK
TXN_000503,CUST_00049,2025-12-07,Home & Garden,Home & Garden Item,1,183.62,183.62,Debit Card,UK
TXN_000504,CUST_00050,2026-01-06,Electronics,Electronics Item,2,254.47,508.94,Credit Card,USA
TXN_000505,CUST_00050,2026-01-29,Toys,Toys Item,2,187.96,375.92,Debit Card,USA
TXN_000506,CUST_00050,2026-01-27,Fashion,Fashion Item,2,101.21,202.42,Bank Transfer,USA
TXN_000507,CUST_00050,2026-01-30,Electronics,Electronics Item,2,105.89,211.78,Apple Pay,USA
TXN_000508,CUST_00050,2026-02-05,Fashion,Fashion Item,3,268.37,805.11,Apple Pay,USA
TXN_000509,CUST_00050,2025-12-18,Fashion,Fashion Item,1,111.44,111.44,Debit Card,USA
TXN_000510,CUST_00050,2025-12-07,Toys,Toys Item,3,335.56,1006.68,PayPal,USA
TXN_000511,CUST_00050,2026-01-27,Fashion,Fashion Item,1,145.7,145.7,Apple Pay,USA
TXN_000512,CUST_00050,2025-12-26,Home & Garden,Home & Garden Item,1,212.22,212.22,Debit Card,USA
